id,year,make,model,car_name,weight,weight_distribution,drive_type,pi_class,default_pi,horsepower,torque,displacement,gear_count,front_tire_width,rear_tire_width,rarity,value,boost,stats
lancia-delta-s4-group-b-1985,1985,Lancia,Delta S4 Group B,1985 Lancia Delta S4 Group B,2116,45,AWD,S,766,480,361,1759,,,290,,,,"{""speed"":5.6,""handling"":6.4,""acceleration"":9.3,""launch"":10,""braking"":6.6,""offroad"":""""}"
lancia-037-stradale-1982,1982,Lancia,037 Stradale,1982 Lancia 037 Stradale,2540,44,RWD,B,647,202,172,1995,,,225,Rare,750000,,"{""speed"":5.2,""handling"":5,""acceleration"":4.5,""launch"":2.8,""braking"":3.7,""offroad"":7.1}"
lancia-31-lancia-corse-beta-montecarlo-turbo-1980,1980,Lancia,#31 Lancia Corse Beta Montecarlo Turbo,1980 Lancia #31 Lancia Corse Beta Montecarlo Turbo,1722,40,RWD,R,806,400,290,,,,325,,,,"{""speed"":6.4,""handling"":7,""acceleration"":9.2,""launch"":"""",""braking"":6.9,""offroad"":""""}"
lancia-stratos-hf-group-4-1975,1975,Lancia,Stratos HF Group 4,1975 Lancia Stratos HF Group 4,1918,41,RWD,A,557,265,202,2444,,,285,,,,"{""speed"":4.8,""handling"":6,""acceleration"":8.3,""launch"":8.9,""braking"":5.8,""offroad"":""""}"
lancia-stratos-hf-stradale-1974,1974,Lancia,Stratos HF Stradale,1974 Lancia Stratos HF Stradale,2161,46,RWD,C,590,190,165,2418,,,205,Rare,550000,,"{""speed"":5.3,""handling"":4.5,""acceleration"":4.8,""launch"":4.3,""braking"":3.1,""offroad"":6}"
lancia-fulvia-coupe-rallye-1-6-hf-1968,1968,Lancia,Fulvia Coupe Rallye 1.6 HF,1968 Lancia Fulvia Coupe Rallye 1.6 HF,1815,65,FWD,C,526,130,119,1584,,1757013,1757013,Rare,250000,,"{""speed"":4.5,""handling"":3.7,""acceleration"":3.9,""launch"":4,""braking"":3,""offroad"":4.9}"
land-rover-defender-110-x-2020,2020,Land Rover,Defender 110 X,2020 Land Rover Defender 110 X,5260,55,AWD,C,534,395,406,2996,,,255,Common,80000,,"{""speed"":5.4,""handling"":3.1,""acceleration"":4.7,""launch"":6,""braking"":2.9,""offroad"":7.2}"
land-rover-range-rover-velar-first-edition-2018,2018,Land Rover,Range Rover Velar First Edition,2018 Land Rover Range Rover Velar First Edition,4676,49,AWD,B,638,375,332,2995,,2654521,2654521,Rare,85000,,"{""speed"":6,""handling"":4.1,""acceleration"":4.4,""launch"":4.1,""braking"":3.7,""offroad"":6.9}"
land-rover-range-rover-sport-svr-2015,2015,Land Rover,Range Rover Sport SVR,2015 Land Rover Range Rover Sport SVR,5148,52,AWD,A,722,550,502,5000,,,295,Rare,133000,,"{""speed"":6.5,""handling"":4,""acceleration"":6,""launch"":6.2,""braking"":4.1,""offroad"":7.2}"
land-rover-range-rover-supercharged-2014,2014,Land Rover,Range Rover Supercharged,2014 Land Rover Range Rover Supercharged,5612,51,AWD,A,726,510,461,5000,,,,,,,"{""speed"":6.7,""handling"":6.4,""acceleration"":7.4,""launch"":8.5,""braking"":7,""offroad"":""""}"
land-rover-range-rover-supercharged-2012,2012,Land Rover,Range Rover Supercharged,2012 Land Rover Range Rover Supercharged,6195,49,AWD,C,435,503,461,5000,,,255,,,,"{""speed"":6.5,""handling"":3.8,""acceleration"":6.9,""launch"":8.1,""braking"":4,""offroad"":""""}"
land-rover-range-rover-supercharged-2008,2008,Land Rover,Range Rover Supercharged,2008 Land Rover Range Rover Supercharged,5842,,AWD,C,357,400,420,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
land-rover-defender-90-1997,1997,Land Rover,Defender 90,1997 Land Rover Defender 90,3902,52,AWD,D,366,182,232,3950,,,265,Common,30000,,"{""speed"":3.8,""handling"":3.2,""acceleration"":2.7,""launch"":1.8,""braking"":2.5,""offroad"":8.2}"
land-rover-range-rover-1973,1973,Land Rover,Range Rover,1973 Land Rover Range Rover,3800,50,AWD,D,274,135,185,3528,,,205,Common,50000,,"{""speed"":3.3,""handling"":3.1,""acceleration"":2.3,""launch"":3.5,""braking"":2.5,""offroad"":7.8}"
land-rover-series-iii-1972,1972,Land Rover,Series III,1972 Land Rover Series III,3097,57,AWD,D,100,69,103,2286,,,165,Common,20000,,"{""speed"":2.6,""handling"":3,""acceleration"":1.6,""launch"":2.3,""braking"":2,""offroad"":7.2}"
land-rover-series-iii-forza-edition-1972,1972,Land Rover,Series III Forza Edition,1972 Land Rover Series III Forza Edition,3097,57,AWD,D,126,69,103,2286,,,265,FE,270000,Destruction,"{""speed"":6.6,""handling"":6.3,""acceleration"":7.6,""launch"":8.8,""braking"":5.6,""offroad"":""""}"
lego-speed-champions-bugatti-chiron-2019,2019,LEGO Speed Champions,Bugatti Chiron,2019 LEGO Speed Champions Bugatti Chiron,4398,43,AWD,S2,937,1479,1180,7993,,,,Legendary,2400000,,"{""speed"":10,""handling"":8,""acceleration"":9.4,""launch"":10,""braking"":9,""offroad"":""""}"
lego-speed-champions-mclaren-senna-2019,2019,LEGO Speed Champions,McLaren Senna,2019 LEGO Speed Champions McLaren Senna,2800,42,RWD,S2,978,789,590,3994,,,,Legendary,1000000,,"{""speed"":8.7,""handling"":10,""acceleration"":9.3,""launch"":10,""braking"":10,""offroad"":""""}"
lego-speed-champions-ferrari-f40-competizione-1987,1987,LEGO Speed Champions,Ferrari F40 Competizione,1987 LEGO Speed Champions Ferrari F40 Competizione,2315,42,RWD,S2,973,690,526,2396,,,,Legendary,3000000,,"{""speed"":8,""handling"":10,""acceleration"":8.7,""launch"":7.1,""braking"":10,""offroad"":""""}"
lego-speed-champions-porsche-911-turbo-3-0-1974,1974,LEGO Speed Champions,Porsche 911 Turbo 3.0,1974 LEGO Speed Champions Porsche 911 Turbo 3.0,2641,40,AWD,S1,898,491,434,2994,,,,Legendary,500000,,"{""speed"":7.6,""handling"":9.4,""acceleration"":8.5,""launch"":9.8,""braking"":10,""offroad"":""""}"
lego-speed-champions-mini-cooper-s-rally-1967,1967,LEGO Speed Champions,Mini Cooper S Rally,1967 LEGO Speed Champions Mini Cooper S Rally,2800,50,AWD,S1,831,375,332,1600,,,,Legendary,500000,,"{""speed"":6.4,""handling"":8.1,""acceleration"":8.8,""launch"":10,""braking"":8.3,""offroad"":""""}"
lexus-lc-500-2021,2021,Lexus,LC 500,2021 Lexus LC 500,4266,54,RWD,A,719,471,398,4969,,,275,Rare,250000,,"{""speed"":7,""handling"":5.3,""acceleration"":4.8,""launch"":5,""braking"":4.4,""offroad"":5.2}"
lexus-14-vasser-sullivan-rc-f-gt3-2020,2020,Lexus,#14 VASSER SULLIVAN RC F GT3,2020 Lexus #14 VASSER SULLIVAN RC F GT3,2921,50,RWD,S1,890,500,405,5400,,3104018,3104018,Rare,295000,,"{""speed"":7,""handling"":8.2,""acceleration"":5,""launch"":3.9,""braking"":8.6,""offroad"":4.7}"
lexus-rc-f-track-edition-2020,2020,Lexus,RC F Track Edition,2020 Lexus RC F Track Edition,3781,55,RWD,A,777,472,395,4969,,,275,Rare,100000,,"{""speed"":7.1,""handling"":6.8,""acceleration"":5.4,""launch"":5.7,""braking"":6.5,""offroad"":4.4}"
lexus-rc-f-2015,2015,Lexus,RC F,2015 Lexus RC F,3957,55,RWD,A,741,467,388,4969,,,275,Rare,75000,,"{""speed"":6.7,""handling"":5.9,""acceleration"":5,""launch"":5.2,""braking"":5.2,""offroad"":4.8}"
lexus-is-350-f-sport-2014,2014,Lexus,IS 350 F Sport,2014 Lexus IS 350 F Sport,3593,54,RWD,B,654,306,277,3456,,,,,,,"{""speed"":6.8,""handling"":6.1,""acceleration"":7.2,""launch"":7.2,""braking"":6.1,""offroad"":""""}"
lexus-gs350-f-sport-2013,2013,Lexus,GS350 F Sport,2013 Lexus GS350 F Sport,3970,52,AWD,B,647,306,277,3456,,,,,,,"{""speed"":6.7,""handling"":6,""acceleration"":6.8,""launch"":7.6,""braking"":6,""offroad"":""""}"
lexus-lfa-nurburgring-edition-2012,2012,Lexus,LFA Nurburgring Edition,2012 Lexus LFA Nurburgring Edition,3183,,RWD,S,680,562,354,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-ct200h-2011,2011,Lexus,CT200h,2011 Lexus CT200h,3131,,FWD,F,195,134,169,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-1-petronas-tom-s-sc430-2010,2010,Lexus,#1 Petronas Tom's SC430,2010 Lexus #1 Petronas Tom's SC430,2425,,RWD,R2,857,475,357,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-lfa-2010,2010,Lexus,LFA,2010 Lexus LFA,3263,48,RWD,S1,810,552,354,4805,,,305,Epic,500000,,"{""speed"":7.4,""handling"":6.6,""acceleration"":5.8,""launch"":6,""braking"":7,""offroad"":4.5}"
lexus-is-f-2009,2009,Lexus,IS F,2009 Lexus IS F,3780,54,RWD,A,737,416,371,4969,,,255,Rare,250000,,"{""speed"":7.5,""handling"":6.1,""acceleration"":6.1,""launch"":7.7,""braking"":6.1,""offroad"":""""}"
lexus-25-eclipse-advan-sc430-2008,2008,Lexus,#25 Eclipse Advan SC430,2008 Lexus #25 Eclipse Advan SC430,2425,,RWD,R2,857,475,357,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-36-petronas-tom-s-sc430-2008,2008,Lexus,#36 Petronas Tom's SC430,2008 Lexus #36 Petronas Tom's SC430,2425,,RWD,R2,828,499,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-6-eneos-sc430-2008,2008,Lexus,#6 Eneos SC430,2008 Lexus #6 Eneos SC430,2425,,RWD,R2,857,475,357,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-is350-2006,2006,Lexus,IS350,2006 Lexus IS350,3527,,RWD,C,397,306,277,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-foose-design-is430-project-car-2003,2003,Lexus,Foose Design IS430 Project Car,2003 Lexus Foose Design IS430 Project Car,,,RWD,B,602,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-is300-2003,2003,Lexus,IS300,2003 Lexus IS300,3307,,RWD,D,342,215,218,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-sc430-2002,2002,Lexus,SC430,2002 Lexus SC430,3836,,RWD,C,373,282,309,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lexus-sc300-1997,1997,Lexus,SC300,1997 Lexus SC300,3560,53,RWD,C,555,225,210,2997,,,215,Rare,25000,,"{""speed"":5.6,""handling"":5.1,""acceleration"":4,""launch"":3.1,""braking"":3,""offroad"":5.5}"
lincoln-continental-2017,2017,Lincoln,Continental,2017 Lincoln Continental,4547,56,AWD,C,437,400,400,,,,255,,,,"{""speed"":7,""handling"":4.1,""acceleration"":7,""launch"":3.2,""braking"":4,""offroad"":""""}"
lincoln-continental-1962,1962,Lincoln,Continental,1962 Lincoln Continental,4929,55,RWD,D,381,300,465,7046,,2257514,2257514,Epic,250000,,"{""speed"":5.3,""handling"":3.6,""acceleration"":2.6,""launch"":1.7,""braking"":1.9,""offroad"":6}"
local-motors-rally-fighter-2014,2014,Local Motors,Rally Fighter,2014 Local Motors Rally Fighter,3800,50,RWD,A,716,430,424,6162,,,285,Rare,100000,,"{""speed"":6,""handling"":3.8,""acceleration"":4.5,""launch"":3.6,""braking"":4,""offroad"":10}"
local-motors-rally-fighter-f-f-edition-2014,2014,Local Motors,Rally Fighter F&F Edition,2014 Local Motors Rally Fighter F&F Edition,3885,50,RWD,B,502,630,577,,,,,,,,"{""speed"":6.7,""handling"":4,""acceleration"":8.2,""launch"":"""",""braking"":4,""offroad"":""""}"
lola-10-simoniz-special-t163-1969,1969,Lola,#10 Simoniz Special T163,1969 Lola #10 Simoniz Special T163,1422,40,RWD,R,855,615,560,,,,345,,,,"{""speed"":7.1,""handling"":6.9,""acceleration"":9.5,""launch"":"""",""braking"":6.7,""offroad"":""""}"
lola-6-penske-sunoco-t70-mkiiib-1969,1969,Lola,#6 Penske Sunoco T70 MkIIIB,1969 Lola #6 Penske Sunoco T70 MkIIIB,1852,36,RWD,S1,818,460,395,4995,,,380,Epic,850000,,"{""speed"":7.1,""handling"":5.7,""acceleration"":7,""launch"":7.7,""braking"":4.8,""offroad"":4.2}"
lotus-emira-2023,2023,Lotus,Emira,2023 Lotus Emira,3097,45,RWD,A,767,400,310,3456,,,,Rare,95000,,"{""speed"":6.4,""handling"":6.7,""acceleration"":6.3,""launch"":5.1,""braking"":5.6,""offroad"":5.2}"
lotus-evija-2020,2020,Lotus,Evija,2020 Lotus Evija,3704,48,AWD,S2,994,1973,1253,0,,,325,Legendary,2500000,,"{""speed"":7.6,""handling"":7.9,""acceleration"":7.6,""launch"":8.5,""braking"":10,""offroad"":3.9}"
lotus-exige-cup-430-2018,2018,Lotus,Exige Cup 430,2018 Lotus Exige Cup 430,2410,37,RWD,S1,833,430,324,3456,,,,Epic,250000,,"{""speed"":6.7,""handling"":7.3,""acceleration"":7.7,""launch"":8.5,""braking"":6.9,""offroad"":4.9}"
lotus-3-eleven-2016,2016,Lotus,3-Eleven,2016 Lotus 3-Eleven,2103,36,RWD,S1,839,410,308,3456,,,265,Epic,150000,,"{""speed"":6.5,""handling"":7.7,""acceleration"":7.5,""launch"":7.8,""braking"":7.1,""offroad"":4.6}"
lotus-e23-2015,2015,Lotus,E23,2015 Lotus E23,1548,46,RWD,,,932,508,,,,,,,,"{""speed"":8.1,""handling"":9.8,""acceleration"":9.6,""launch"":"""",""braking"":9.8,""offroad"":""""}"
lotus-e21-2013,2013,Lotus,E21,2013 Lotus E21,1422,46,RWD,X,999,750,221,2400,,,,,,,"{""speed"":7.5,""handling"":10,""acceleration"":10,""launch"":9.1,""braking"":10,""offroad"":""""}"
lotus-exige-s-2012,2012,Lotus,Exige S,2012 Lotus Exige S,2593,41,RWD,A,754,345,295,3456,,,265,Rare,85000,,"{""speed"":6.4,""handling"":6.3,""acceleration"":6.5,""launch"":6.2,""braking"":5.4,""offroad"":4.8}"
lotus-2-eleven-2009,2009,Lotus,2-Eleven,2009 Lotus 2-Eleven,1642,38,RWD,A,799,252,179,1796,,1955016,2254517,Epic,250000,,"{""speed"":5.9,""handling"":6.8,""acceleration"":6.9,""launch"":6.8,""braking"":6.6,""offroad"":5.2}"
lotus-evora-s-2011,2011,Lotus,Evora S,2011 Lotus Evora S,3168,39,RWD,A,748,346,295,3456,,,275,Rare,43000,,"{""speed"":7.1,""handling"":6.6,""acceleration"":7.2,""launch"":8.8,""braking"":6.6,""offroad"":""""}"
lotus-esprit-v8-2002,2002,Lotus,Esprit V8,2002 Lotus Esprit V8,2851,43,RWD,A,731,350,295,3506,,2354017,2853518,Rare,250000,,"{""speed"":6.8,""handling"":5.5,""acceleration"":6,""launch"":3.5,""braking"":4.8,""offroad"":5.5}"
lotus-evora-2009,2009,Lotus,Evora,2009 Lotus Evora,2976,,RWD,B,493,276,252,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-evora-type-124-endurance-racecar-2009,2009,Lotus,Evora Type 124 Endurance Racecar,2009 Lotus Evora Type 124 Endurance Racecar,2756,40,RWD,S,694,400,302,3500,,,305,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-exige-cup-240-2006,2006,Lotus,Exige Cup 240,2006 Lotus Exige Cup 240,2050,,RWD,A,528,243,174,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-elise-2005,2005,Lotus,Elise,2005 Lotus Elise,,,RWD,C2,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-elise-111s-2005,2005,Lotus,Elise 111S,2005 Lotus Elise 111S,1777,39,RWD,B,650,156,129,1796,,,225,Rare,45000,,"{""speed"":5.7,""handling"":7,""acceleration"":6.3,""launch"":7.8,""braking"":7,""offroad"":""""}"
lotus-exige-2005,2005,Lotus,Exige,2005 Lotus Exige,,,RWD,B,571,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-exige-espionage-2005,2005,Lotus,Exige Espionage,2005 Lotus Exige Espionage,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-elise-135r-2003,2003,Lotus,Elise 135R,2003 Lotus Elise 135R,,,RWD,C,491,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-340r-2000,2000,Lotus,340R,2000 Lotus 340R,1485,37,RWD,B,700,177,126,1796,,1955015,2254516,Rare,250000,,"{""speed"":4.7,""handling"":7,""acceleration"":5.5,""launch"":4.8,""braking"":6.8,""offroad"":5.1}"
lotus-elise-series-1-sport-190-1999,1999,Lotus,Elise Series 1 Sport 190,1999 Lotus Elise Series 1 Sport 190,1477,39,RWD,A,711,190,140,1796,,,225,Common,81000,,"{""speed"":5.3,""handling"":6,""acceleration"":5.8,""launch"":4.8,""braking"":5.1,""offroad"":4.8}"
lotus-elise-gt1-1997,1997,Lotus,Elise GT1,1997 Lotus Elise GT1,2425,42,RWD,A,794,350,295,3506,,,345,Legendary,1800000,,"{""speed"":6.4,""handling"":8.1,""acceleration"":5.6,""launch"":3.4,""braking"":7.1,""offroad"":4.6}"
lotus-esprit-turbo-1980,1980,Lotus,Esprit Turbo,1980 Lotus Esprit Turbo,2174,44,RWD,C,538,205,194,2174,,1956015,2356015,Rare,250000,,"{""speed"":5.3,""handling"":4.3,""acceleration"":3.5,""launch"":1.5,""braking"":2.8,""offroad"":5.6}"
lotus-elan-sprint-1971,1971,Lotus,Elan Sprint,1971 Lotus Elan Sprint,1640,47,RWD,D,443,126,113,1558,,,155,Common,57000,,"{""speed"":4.6,""handling"":4,""acceleration"":3.5,""launch"":2.5,""braking"":2.4,""offroad"":4.9}"
lotus-5-team-lotus-77-1976,1976,Lotus,#5 Team Lotus 77,1976 Lotus #5 Team Lotus 77,1279,35,RWD,P,921,465,260,,,,415,,,,"{""speed"":6.5,""handling"":8,""acceleration"":9.8,""launch"":"""",""braking"":7.9,""offroad"":""""}"
lucid-air-sapphire-2023,2023,Lucid Air,Sapphire,2023 Lucid Air Sapphire,5298,50,AWD,S1,884,1247,1411,,,2653520,2953021,Rare,250000,,"{""speed"":7.2,""handling"":5.4,""acceleration"":9.1,""launch"":10,""braking"":6.2,""offroad"":4.9}"
lotus-type-49-1967,1967,Lotus,Type 49,1967 Lotus Type 49,1105,44,RWD,S,775,404,258,,,,265,,,,"{""speed"":8.1,""handling"":5.8,""acceleration"":8.8,""launch"":"""",""braking"":5.5,""offroad"":""""}"
lotus-1-team-lotus-type-40-1965,1965,Lotus,#1 Team Lotus Type 40,1965 Lotus #1 Team Lotus Type 40,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
lotus-eleven-1956,1956,Lotus,Eleven,1956 Lotus Eleven,1079,54,RWD,C,553,83,74,1098,,,175,Rare,140000,,"{""speed"":5.7,""handling"":5.7,""acceleration"":5.3,""launch"":6.3,""braking"":5.2,""offroad"":""""}"
lynk-co-02-hatchback-2022,2022,Lynk & Co,02 Hatchback,2022 Lynk & Co 02 Hatchback,3483,63,FWD,B,637,251,258,1969,,2454019,2454019,Rare,250000,,"{""speed"":5.6,""handling"":4.6,""acceleration"":3.7,""launch"":4.6,""braking"":4,""offroad"":5.4}"
lynk-co-05-2022,2022,Lynk & Co,05+,2022 Lynk & Co 05+,3964,60,AWD,B,622,261,280,1969,,2554020,2554020,Rare,42000,,"{""speed"":6,""handling"":4.9,""acceleration"":4.3,""launch"":5.7,""braking"":4.1,""offroad"":6.3}"
lynk-co-03-2021,2021,Lynk & Co,03+,2021 Lynk & Co 03+,3560,60,AWD,B,679,251,258,1969,,,245,Rare,250000,,"{""speed"":6,""handling"":6.3,""acceleration"":3.7,""launch"":6.8,""braking"":4.2,""offroad"":5.4}"
lynk-co-100-cyan-racing-03-2020,2020,Lynk & Co,#100 Cyan Racing 03,2020 Lynk & Co #100 Cyan Racing 03,2910,62,FWD,A,800,340,312,1969,,,265,Rare,250000,,"{""speed"":5.5,""handling"":7.4,""acceleration"":5,""launch"":2,""braking"":8.4,""offroad"":4.7}"
maserati-levante-s-2017,2017,Maserati,Levante S,2017 Maserati Levante S,4649,50,AWD,B,696,424,427,2979,,,295,Common,85000,,"{""speed"":6.6,""handling"":5,""acceleration"":5.1,""launch"":2.4,""braking"":4.3,""offroad"":6.4}"
lynk-co-62-cyan-racing-03-2020,2020,Lynk & Co,#62 Cyan Racing 03,2020 Lynk & Co #62 Cyan Racing 03,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-gran-turismo-s-2010,2010,Maserati,Gran Turismo S,2010 Maserati Gran Turismo S,4146,47,RWD,A,702,432,361,4691,,,285,Epic,156000,,"{""speed"":6.9,""handling"":6,""acceleration"":5.4,""launch"":4.8,""braking"":4.5,""offroad"":5}"
maserati-35-m-calamia-swiss-team-mc-trofeo-2014,2014,Maserati,#35 M.Calamia Swiss Team MC Trofeo,2014 Maserati #35 M.Calamia Swiss Team MC Trofeo,3086,51,RWD,S,779,488,376,,,,325,,,,"{""speed"":7.1,""handling"":6.7,""acceleration"":8.4,""launch"":"""",""braking"":6.5,""offroad"":""""}"
maserati-ghibli-s-f-f-edition-2014,2014,Maserati,Ghibli S F&F Edition,2014 Maserati Ghibli S F&F Edition,3990,50,RWD,S1,900,618,619,2979,,,,,,,"{""speed"":7.9,""handling"":7.8,""acceleration"":8.7,""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-ghibli-s-q4-2014,2014,Maserati,Ghibli S Q4,2014 Maserati Ghibli S Q4,4123,51,AWD,A,737,404,405,2979,,,285,Legendary,250000,,"{""speed"":7.3,""handling"":6.1,""acceleration"":7.2,""launch"":9,""braking"":6.1,""offroad"":""""}"
maserati-quattroporte-sport-gt-s-2011,2011,Maserati,Quattroporte Sport GT S,2011 Maserati Quattroporte Sport GT S,4387,,RWD,B,479,433,361,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-gran-turismo-s-forza-edition-2010,2010,Maserati,Gran Turismo S Forza Edition,2010 Maserati Gran Turismo S Forza Edition,3086,47,RWD,S1,900,603,440,5200,,,325,FE,500000,Clean Skills,"{""speed"":7.9,""handling"":8.9,""acceleration"":6.7,""launch"":7.3,""braking"":9.6,""offroad"":3.8}"
maserati-mc12-versione-corsa-2008,2008,Maserati,MC12 Versione Corsa,2008 Maserati MC12 Versione Corsa,2646,41,RWD,S2,961,756,523,5998,,,330,Legendary,2500000,,"{""speed"":7.6,""handling"":10,""acceleration"":8.1,""launch"":8.8,""braking"":10,""offroad"":3.9}"
maserati-granturismo-mc-gt4-2010,2010,Maserati,GranTurismo MC GT4,2010 Maserati GranTurismo MC GT4,3086,,RWD,S,674,433,361,,,,23,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-granturismo-2008,2008,Maserati,GranTurismo,2008 Maserati GranTurismo,4350,,RWD,B,435,405,339,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-8ctf-1939,1939,Maserati,8CTF,1939 Maserati 8CTF,1764,55,RWD,B,657,360,332,2991,,,190,Legendary,10000000,,"{""speed"":6.7,""handling"":3.9,""acceleration"":3.8,""launch"":3.2,""braking"":2.9,""offroad"":4}"
maserati-gransport-2006,2006,Maserati,GranSport,2006 Maserati GranSport,3692,,RWD,B,477,396,333,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
maserati-mc12-corsa-2006,2006,Maserati,MC12 Corsa,2006 Maserati MC12 Corsa,,,RWD,U,999,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
